File,WordCount,NumPara,AvgParaSize,Nouns,Verbs,Adjectives,Adverbs,Total
6576953_Tenida.txt,678,15,45,316,70,59,19,464
6577218_Taynuilt.txt,749,10,74,273,86,48,22,429
657882_KhalidAbdulMuhammed.txt,813,18,45,313,104,49,24,490
6579985_ArchitectureOfSweden.txt,1639,26,63,657,168,126,40,991
6581215_MusicalStonesOfSkiddaw.txt,2100,27,77,696,296,154,63,1209
658268_TheDatingGame.txt,1527,23,66,563,190,108,56,917
6582749_JudgeHenryMentz.txt,612,13,47,282,58,36,4,380
6583830_LindaHoward.txt,649,13,49,237,67,20,9,333
6583842_TheGratefulPrince.txt,1083,17,63,286,191,54,41,572
6584235_Baharistanighaibi.txt,663,10,66,271,70,53,16,410
6584670_MollyWhuppie.txt,568,6,94,119,109,31,23,282
6587621_ColloquyAtPoissy.txt,762,4,190,238,96,60,22,416
6588738_ChineseSixCompanies.txt,583,8,72,264,50,59,15,388
658983_ZamzamWell.txt,822,19,43,296,133,42,31,502
6593410_TheQuotations.txt,593,9,65,217,76,38,28,359
659356_WilliamHHinton.txt,827,12,68,337,97,53,14,501
659359_IndustrialProcess.txt,1092,15,72,539,106,82,16,743
659410_TheSageGroup.txt,712,14,50,382,70,36,10,498
659413_EddieGrayfootballer.txt,897,13,69,318,130,58,33,539
6594458_ListOfTelevisionProgramsThatBreakTheFourthWall.txt,6860,100,68,2385,929,358,329,4001
6597289_SherlieMatthews.txt,836,15,55,388,84,62,13,547
6599175_IndioMariano.txt,885,12,73,301,128,66,29,524
660070_BostonLegal.txt,2973,32,92,1313,330,153,63,1859
660443_LithuaniansInBrazil.txt,616,9,68,231,73,51,25,380
660444_IbmRationalPurify.txt,722,12,60,268,101,55,37,461
660445_LomiSalmon.txt,483,4,120,165,94,48,18,325
660446_VanessaParadis.txt,666,12,55,274,83,32,25,414
6605995_ShanthakumaranSreesanth.txt,894,10,89,318,125,54,24,521
6605997_AcuteFattyLiverOfPregnancy.txt,1042,16,65,354,171,97,44,666
6609854_KecharisMonastery.txt,980,21,46,327,119,95,21,562
6611_ChicagoBears.txt,4868,67,72,1818,578,288,109,2793
6612_CincinnatiBengals.txt,11343,185,61,4321,1265,687,262,6535
6613_YangtzeRiver.txt,1788,29,61,745,172,139,60,1116
6614056_TheOverture.txt,934,18,51,366,122,64,30,582
6614913_AlphaDeltaSigma.txt,901,10,90,320,119,39,34,512
6614_ChronoTrigger.txt,5116,37,138,1858,761,335,183,3137
661543_MoanaluaHighSchool.txt,2113,29,72,929,257,156,57,1399
6615610_PerformanceEngineering.txt,1904,33,57,774,305,122,64,1265
6615660_ArthurPolonsky.txt,577,10,57,251,59,48,14,372
661640_MichaelWatts.txt,1123,9,124,612,61,48,12,733
6616683_IgFarbenBuilding.txt,2735,40,68,1074,328,160,72,1634
6618593_FirstSuiteInEflatForMilitaryBand.txt,736,27,27,345,61,71,17,494
6619808_Vitalqip.txt,590,19,31,259,77,44,24,404
662350_MedgarEversCollege.txt,1869,24,77,834,181,134,24,1173
662351_2008UefaEuropeanFootballChampionship.txt,717,20,35,344,69,30,15,458
662612_Nukees.txt,1098,11,99,395,160,70,42,667
662636_TupolevTu160.txt,1458,29,50,483,221,157,40,901
662681_HarrieSkinner.txt,1393,26,53,446,220,84,41,791
662707_Nrma.txt,1701,34,50,668,234,122,46,1070
662709_ImperialServiceClub.txt,1333,17,78,513,205,77,29,824
6628008_SportRanger.txt,1055,20,52,448,146,62,24,680
6629433_InsanityReignsSupreme.txt,572,15,38,217,71,43,21,352
6630105_YasminbratzCharacter.txt,587,13,45,378,21,13,4,416
6630151_TheRedSpectacles.txt,1456,48,30,706,135,99,29,969
6630953_ChampionsTourRecords.txt,1945,21,92,1203,33,123,7,1366
663389_JohnLandis.txt,831,12,69,363,94,45,23,525
6634008_JoelHedgpeth.txt,721,4,180,434,27,15,2,478
663495_NormanMaccaig.txt,627,5,125,191,85,58,21,355
663704_LyleAndErikMenendez.txt,738,9,82,325,98,35,8,466
6637094_SaengerTheatre.txt,643,14,45,251,85,33,20,389
6637795_EvgenySveshnikov.txt,642,13,49,221,93,44,29,387
663797_TangierGarrison.txt,1215,34,35,455,179,56,26,716
663801_HmsGuerriere1806.txt,1460,7,208,485,226,74,52,837
663857_VocationalSchool.txt,883,18,49,292,114,112,49,567
663886_ShaneFilan.txt,757,13,58,291,106,41,29,467
663888_Taygetus.txt,675,19,35,269,84,39,21,413
6639044_ApartheidAroundTheWorld.txt,1162,9,129,390,160,109,45,704
6640779_PeterDeSavary.txt,727,14,51,267,92,43,24,426
6642501_JohannWalter.txt,557,12,46,225,68,39,11,343
66426_WaterlooCityLine.txt,1594,25,63,546,224,101,47,918
66427_EvelKnievel.txt,4088,44,92,1421,667,225,119,2432
66432_Progesterone.txt,1468,29,50,542,221,146,56,965
6643597_TheWeeklyMaqam.txt,1114,18,61,413,164,69,48,694
66436_IraqDisarmamentCrisis.txt,5105,72,70,1927,758,284,181,3150
66437_SaintDenisBasilica.txt,990,15,66,345,120,58,29,552
66439_LauritzMelchior.txt,1081,18,60,464,95,78,26,663
66440_OurLadyOfGuadalupe.txt,4128,57,72,1671,504,232,92,2499
66441_JuanDiegoCuauhtlatoatzin.txt,784,10,78,268,122,37,27,454
66443_Kleptocracy.txt,613,14,43,236,57,67,25,385
664470_Mentos.txt,1038,16,64,392,149,92,48,681
664490_LawrenceTextileStrike.txt,1881,26,72,670,267,114,54,1105
6645462_WatorurouniKenshin.txt,819,14,58,296,101,48,38,483
66463_PoliticsOfAfghanistan.txt,2664,44,60,1141,313,155,55,1664
6646554_JacoCostaRica.txt,559,31,18,272,62,42,16,392
6647823_PunchDickins.txt,1681,20,84,653,204,129,36,1022
664877_BrianTalboys.txt,631,6,105,229,92,41,25,387
664905_Martinism.txt,1115,10,111,477,123,82,27,709
664949_VictorBuono.txt,810,12,67,329,87,48,16,480
664978_ChrisChelios.txt,1667,20,83,664,186,110,50,1010
6652669_Kuwae.txt,753,16,47,264,96,57,22,439
665557_ChildrenAndFamilyCourtAdvisoryAndSupportService.txt,689,15,45,286,95,29,12,422
665570_MariaSchicklgruber.txt,869,15,57,308,132,54,27,521
665630_SmugglingTunnel.txt,1239,28,44,474,194,57,20,745
6657204_LaasGaal.txt,611,19,32,235,91,44,21,391
6657224_EducationInJordan.txt,824,17,48,353,81,81,12,527
6658030_SikhRehatMaryada.txt,9815,320,30,3630,1358,558,259,5805
665961_OnsideKick.txt,1056,17,62,320,158,75,66,619
6661929_CarnalComics.txt,2684,24,111,1166,358,255,80,1859
6663779_TrumanHAldrich.txt,860,12,71,378,89,34,10,511
6663815_ListOfMunicipalitiesInBahiabaBrazil.txt,1105,4,276,608,38,13,1,660
6664235_ListOfMunicipalitiesInParabapbBrazil.txt,427,4,106,358,25,2,1,386
6665691_CharlesWhitworth1stEarlWhitworth.txt,2704,17,159,879,356,172,87,1494
6666995_ListOfCaliforniaInstituteOfTheArtsPeople.txt,3726,19,196,3126,11,56,2,3195
6667633_ChamplainValleyUnionHighSchool.txt,614,14,43,299,71,28,15,413
6668032_Simucad.txt,999,31,32,554,88,96,8,746
667037_IndianFilterCoffee.txt,936,17,55,340,125,74,45,584
667053_StationIdentification.txt,1907,36,52,672,285,136,111,1204
6670629_TramwayDeMarseille.txt,589,12,49,192,103,51,7,353
667139_Sealavender.txt,747,7,106,425,56,100,25,606
6671_CincinnatiReds.txt,9015,87,103,3492,1025,521,217,5255
6674449_FreyVFedorukEtAl.txt,589,9,65,188,107,28,35,358
6675113_ArnulfoTrejo.txt,656,11,59,334,50,37,8,429
6675_Conservatism.txt,4335,58,74,1462,536,493,173,2664
6676981_SamuelEPingree.txt,661,25,26,285,70,16,11,382
667748_KimberlyHart.txt,1697,10,169,587,249,106,69,1011
667788_RefractiveSurgery.txt,758,16,47,291,111,74,24,500
6678098_JCWilliamson.txt,2047,19,107,865,216,119,56,1256
667850_FinnishPeople.txt,3179,42,75,985,369,443,149,1946
667854_Lophophora.txt,728,21,34,338,85,48,28,499
668125_CaterpillarInc.txt,1640,45,36,726,191,129,30,1076
668141_OperationRainbow.txt,1591,29,54,583,295,83,39,1000
668147_Hellenization.txt,1124,21,53,422,135,85,34,676
668151_Wfmu.txt,1793,31,57,902,166,142,45,1255
66847_Fibroblast.txt,767,19,40,274,96,101,38,509
6684873_AnimalCrossingseries.txt,2350,34,69,824,348,166,73,1411
66850_BackstreetBoys.txt,3538,39,90,1286,456,242,79,2063
66852_HeavyMetalmagazine.txt,878,11,79,369,105,77,30,581
66857_InternationalWhalingCommission.txt,6098,66,92,2015,911,468,212,3606
6687657_SecondaryCharactersAndSettingsInTheAdventuresOfTintin.txt,971,16,60,393,118,68,33,612
6688348_DmitriBilenkin.txt,1216,20,60,614,70,52,13,749
6689608_SouthMountainmarylandAndPennsylvania.txt,666,10,66,350,27,42,10,429
669011_ThisLandIsYourLand.txt,1459,34,42,472,233,75,61,841
669016_CollaborativeDivorce.txt,879,9,97,284,132,89,36,541
6690229_Opgezwolle.txt,1057,35,30,611,78,59,16,764
6690666_SarahJacobson.txt,633,10,63,317,67,30,14,428
6690668_PukatawaganManitoba.txt,1992,25,79,758,284,143,52,1237
6691479_ListOfActorsWhoHavePlayedInTrilogies.txt,1606,14,114,1038,11,26,1,1076
6691505_CharlesMeredith.txt,608,11,55,218,71,31,20,340
669221_NiagaraFrontierTransportationAuthority.txt,1508,33,45,806,119,74,26,1025
669224_Thresholdband.txt,922,20,46,376,117,81,25,599
669238_Gelonus.txt,577,12,48,211,66,41,21,339
669241_UsArmyWarCollege.txt,670,12,55,326,45,68,12,451
6693237_EconomyOfStamfordConnecticut.txt,1175,7,167,546,85,73,13,717
6693408_EpicoeneOrTheSilentWoman.txt,943,12,78,395,116,55,27,593
6696377_DavidMartnez.txt,581,18,32,276,42,36,6,360
6696388_AlabamaInTheAmericanCivilWar.txt,782,15,52,319,117,39,24,499
6696437_MississippiInTheAmericanCivilWar.txt,1131,25,45,458,145,61,48,712
669966_Kusarigama.txt,710,12,59,251,93,45,33,422
670308_ListOfTeetotalers.txt,1929,10,192,1328,79,113,19,1539
670357_TheYesAlbum.txt,718,14,51,316,74,50,23,463
670407_HarryPotterAndTheOrderOfThePhoenixfilm.txt,1229,30,40,479,182,56,40,757
6704753_ClevelandCrimeFamily.txt,1404,21,66,566,160,69,29,824
6704965_SpencerOwen.txt,642,13,49,285,66,44,14,409
6708950_Reichhold.txt,1256,57,22,625,137,81,16,859
6710041_NormanJewson.txt,1557,23,67,543,202,123,50,918
6710883_IsraelLobbyInTheUnitedStates.txt,5636,80,70,2072,733,473,251,3529
6710957_Isbisa.txt,1174,14,83,357,227,57,44,685
6711580_DevilsGotANewDisguiseTheVeryBestOfAerosmith.txt,566,10,56,264,48,24,7,343
671167_ScrantonwilkesbarreYankees.txt,684,13,52,310,71,33,15,429
6711747_SubagioSastrowardoyo.txt,657,19,34,340,52,27,15,434
6711972_RobertROdn.txt,722,11,65,266,81,57,30,434
6712884_JapaneseEmploymentLaw.txt,831,27,30,298,120,63,25,506
6714405_MilitaryOrganization.txt,1074,23,46,384,143,127,42,696
671443_XuChu.txt,1536,28,54,583,217,71,73,944
6717182_CeramicGlaze.txt,732,11,66,224,130,69,33,456
6718258_OwningTheFuture.txt,754,17,44,478,41,36,6,561
6720455_MakeMeLaugh.txt,663,11,60,221,83,37,19,360
6720507_Bolaq.txt,1122,16,70,435,152,84,33,704
6721591_TheLostChartsOfColumbus.txt,999,11,90,307,188,41,52,588
672218_Isospin.txt,1037,20,51,334,134,86,54,608
6722408_CareerAchievementsOfMichaelJordan.txt,2425,17,142,807,100,167,4,1078
6722432_ListOfMinotaurReferencesInPopularCulture.txt,1823,15,121,778,200,105,41,1124
672515_BirminghamBarons.txt,1688,27,62,692,170,86,37,985
672532_ListOfPerthSuburbs.txt,864,44,19,664,46,11,5,726
672564_RibwortPlantain.txt,655,18,36,205,92,59,41,397
672593_SanAntonioMissions.txt,636,15,42,298,61,21,16,396
672599_CydHo.txt,729,15,48,312,56,58,12,438
672605_TaskForceToOvercomeRacismInTopeka.txt,986,11,89,370,135,81,24,610
6726275_TheTwelveBrothers.txt,604,9,67,163,115,29,20,327
6727330_UssSachem1861.txt,2149,18,119,794,341,97,66,1298
6728165_FredWaterman.txt,607,11,55,211,74,44,26,355
6730078_BolroInPopularCulture.txt,1361,7,194,547,175,83,28,833
6730097_2001WorldMensHandballChampionship.txt,718,48,14,338,8,7,0,353
6733110_RingMagazineUpsetsOfTheYear.txt,630,10,63,441,11,5,5,462
673350_OlapCube.txt,1071,17,63,352,160,83,58,653
6735008_WilliamSmithmurderer.txt,603,9,67,208,88,27,10,333
6736069_Pescaglia.txt,590,22,26,232,64,21,2,319
6736087_KitchenerWaterlooLittleTheatre.txt,897,11,81,330,124,74,24,552
673673_ListOfPeopleFromLosAngeles.txt,1434,26,55,1288,10,55,3,1356
673682_AngelHeart.txt,585,15,39,221,85,47,28,381
673690_AustralianHipHop.txt,844,14,60,382,90,74,28,574
673694_YoungGuns.txt,1079,15,71,422,158,49,27,656
6738858_UnitedStatesMarineCorpsRankInsignia.txt,686,13,52,255,90,63,43,451
6738860_UssHolderdd819.txt,627,13,48,260,71,22,9,362
6738881_DynamiteDux.txt,642,15,42,245,85,45,26,401
6742710_ListOfParliamentarySecretariesOfCanada.txt,4993,196,25,2880,4,143,2,3029
6742720_UmiRyuuzaki.txt,1482,18,82,434,268,82,95,879
674375_GermanicChristianity.txt,806,12,67,348,79,49,25,501
674386_PaulDianno.txt,2814,51,55,1133,378,146,103,1760
6745280_HdfcBank.txt,605,8,75,295,48,27,7,377
6745493_AfterColonyLocations.txt,3358,34,98,1302,496,206,95,2099
6746543_AbbasguluBakikhanov.txt,952,14,68,368,110,66,22,566
6746576_LindaPerry.txt,2032,32,63,907,215,136,50,1308
674750_KalamundaWesternAustralia.txt,587,14,41,252,60,44,17,373
674758_MikeCuellar.txt,880,10,88,298,92,46,13,449
6747636_BeYeMenOfValor.txt,1318,10,131,320,198,106,79,703
674779_EdwardCodrington.txt,1052,14,75,338,132,56,23,549
6749136_WirelessCommunicationsAssociationInternational.txt,1182,18,65,542,127,91,16,776
6749562_IraDecordovaRowe.txt,1368,8,171,697,112,59,16,884
6750389_TheBalkanPrincess.txt,866,7,123,303,92,52,26,473
67503_ZuiderzeeWorks.txt,4927,46,107,1380,771,432,232,2815
67511_MammothCaveNationalPark.txt,5600,79,70,2313,674,378,135,3500
67516_FourthInternational.txt,5620,72,78,1984,761,404,176,3325
67519_LionelJospin.txt,1342,22,61,505,148,100,44,797
67521_RedRiverGorge.txt,1127,30,37,533,125,72,45,775
6752269_GuyMedal.txt,633,6,105,272,9,50,4,335
6752352_TheTonyKornheiserShow.txt,3612,63,57,1575,447,173,91,2286
67527_ArmedForcesOfArmenia.txt,1649,25,65,600,194,154,47,995
67530_MusicOfAustralia.txt,3456,50,69,1617,318,356,97,2388
6753384_GeraldMccarthy.txt,1091,13,83,368,142,93,44,647
67533_EconomyOfAustralia.txt,1884,47,40,733,228,194,53,1208
67537_ParalympicGames.txt,773,21,36,350,92,59,14,515
67538_AustralianDefenceForce.txt,5975,94,63,2581,667,454,114,3816
67539_ForeignRelationsOfAustralia.txt,1167,21,55,501,122,93,22,738
6754242_Externism.txt,686,13,52,203,108,42,39,392
67542_GeographyOfAustria.txt,3077,46,66,1205,292,301,110,1908
67545_EconomyOfAustria.txt,1111,26,42,437,119,125,33,714
675478_MinnesotaTransportationMuseum.txt,648,10,64,223,112,36,24,395
67551_GeographyOfTheBahamas.txt,792,12,66,339,79,81,28,527
67554_InvasiveSpecies.txt,8093,66,122,3083,995,931,281,5290
6757170_MilkAndHoneymusical.txt,1476,21,70,638,151,56,43,888
6757242_WiltshireVictoriaCountyHistory.txt,1312,20,65,795,100,55,9,959
6757248_Apbband.txt,1310,15,87,557,141,91,35,824
6757876_HankyPankysong.txt,610,12,50,196,94,47,26,363
675831_PutumayoWorldMusic.txt,1588,14,113,710,105,89,16,920
6759093_ThomasJArnold.txt,1594,13,122,499,225,121,76,921
676478_NelsonatkinsMuseumOfArt.txt,835,23,36,392,72,61,20,545
676479_WickedLester.txt,1276,16,79,512,175,74,46,807
6764911_RobertDEnglish.txt,686,8,85,319,45,37,9,410
6767673_DouglasDoddsparker.txt,982,13,75,347,112,49,17,525
676862_NathanielFolsom.txt,717,13,55,276,84,44,14,418
676940_AncientHawaii.txt,2254,48,46,798,351,190,88,1427
676959_DraytonParkRailwayStation.txt,696,13,53,307,92,21,10,430
6770235_ThomasStephensKonkkniKendr.txt,978,29,33,436,112,55,29,632
6771713_TonyRicefootball.txt,897,23,39,365,96,56,15,532
6772545_FederatedStatesOfMicronesiaFootballAssociation.txt,856,8,107,310,111,43,34,498
6774674_JewishViewsOnContraception.txt,616,7,88,186,98,71,37,392
6775568_ListOfWorldWarIiBritishNavalRadar.txt,1058,53,19,472,143,87,24,726
6777485_ToddPKennett.txt,649,11,59,270,73,31,10,384
6777489_MitchelllamaHousingProgram.txt,891,16,55,324,129,70,23,546
6779404_TomSeymour.txt,889,12,74,293,125,69,47,534
677950_CanadianGunRegistry.txt,2392,31,77,845,416,153,88,1502
677955_TroyUniversity.txt,818,15,54,392,89,29,25,535
6780005_TelekomSrpske.txt,652,18,36,300,68,39,15,422
678005_FootballAssociationOfNorway.txt,643,16,40,313,19,14,4,350
6781932_OddArneWestad.txt,579,12,48,332,30,25,6,393
6785095_KVAnand.txt,677,12,56,318,77,45,8,448
6785141_MarooneduntamedWorld.txt,826,25,33,355,130,34,28,547
6786237_ChamberOfDarkness.txt,701,12,58,352,42,45,9,448
678792_SwingBowling.txt,1207,24,50,410,161,77,53,701
6788164_AppealGroup.txt,1003,18,55,350,139,65,28,582
6790034_TwelveMonths1980Film.txt,2371,25,94,575,446,95,174,1290
6790911_KeroroGunsoTheSuperMovie.txt,1612,10,161,560,288,58,47,953
679132_UssWilkesbarrecl103.txt,2938,44,66,1119,328,201,66,1714
6791971_ExamplesOfMetareferencesInFiction.txt,9175,136,67,3210,1277,534,359,5380
6791979_JennerCaliforniaDoublemurderOf2004.txt,860,16,53,347,122,39,23,531
6792812_ChibaChiba.txt,666,19,35,305,61,27,17,410
6793019_VladimirVarankin.txt,1167,20,58,445,114,82,39,680
6794535_LeendertHasenbosch.txt,704,15,46,234,89,43,33,399
6796871_LawsOfDuplicateContractBridge.txt,1438,23,62,494,208,104,53,859
6797735_TropicalStormDoria1971.txt,1749,20,87,700,185,122,23,1030
6799294_MythcomputerGame3rdPartyProjectsAndPersonalities.txt,2498,19,131,1037,291,227,105,1660
6800827_OutOfOdor.txt,1015,20,50,371,152,51,53,627
680219_MartynasMavydas.txt,755,13,58,304,73,59,16,452
680261_CompactElement.txt,907,20,45,328,126,78,40,572
680264_UrawaReds.txt,559,17,32,279,42,35,10,366
6802717_MiniHockey.txt,1358,20,67,435,197,133,66,831
680272_FromABuick8.txt,1064,12,88,343,161,49,37,590
6803094_ListOfLeChevalierDeonEpisodes.txt,600,6,100,270,78,23,6,377
680339_NorthernIrelandPeaceProcess.txt,5248,125,41,1952,714,296,130,3092
680345_SharpX68000.txt,788,18,43,303,104,85,29,521
6806516_SingaporeBiennale.txt,637,13,49,328,68,40,9,445
6807017_TsBellona.txt,732,32,22,386,64,39,22,511
680840_SelaWard.txt,936,19,49,389,108,49,32,578
6810363_ClassicalWienerSpace.txt,549,35,15,179,62,57,18,316
6810403_DbmDeBellisMultitudinis.txt,677,10,67,250,79,48,39,416
6811653_TomislavMari.txt,902,7,128,284,93,58,35,470
6813399_ThamesDittonIsland.txt,1018,17,59,334,139,59,45,577
6813765_MermaidManAndBarnacleBoy.txt,3152,44,71,1337,420,159,91,2007
6814211_TheDrill.txt,1347,17,79,464,196,67,63,790
6814232_AnsiAscX9.txt,1006,16,62,464,101,85,16,666
681442_CommanderVenus.txt,702,16,43,288,95,37,29,449
6816602_BustAGroove2.txt,1471,18,81,660,173,86,41,960
6820176_HillaryRodhamClintonPresidentialCampaign2008.txt,747,13,57,238,100,69,27,434
6820218_RaleighKirbyGodsey.txt,947,15,63,449,74,61,11,595
6821423_Idiga.txt,617,13,47,284,74,37,23,418
6821427_BathroomSinging.txt,636,11,57,231,86,28,26,371
682431_ZeroHourenterpriseEpisode.txt,1489,27,55,486,244,77,53,860
682473_MarkBrunell.txt,670,19,35,267,77,38,15,397
682476_AhmedKhalfanGhailani.txt,627,8,78,262,94,24,16,396
682527_TobyKeith.txt,1778,32,55,752,222,93,50,1117
682533_TheAdventureSeries.txt,810,20,40,285,106,49,23,463
6825351_CapitalRadiopirate.txt,699,16,43,216,127,56,37,436
6825961_RobertHubert.txt,912,19,48,263,150,50,45,508
6827911_2006IsraellebanonConflictPhotographsControversies.txt,1391,20,69,491,234,79,34,838
6828116_ListOfLocalChildrensTelevisionSeriesunitedStates.txt,3166,115,27,2714,46,64,20,2844
6829839_TheDepositoryTrustCompany.txt,856,19,45,333,108,71,27,539
6829851_PolkadotPuss.txt,702,8,87,260,112,34,32,438
683026_Azithromycin.txt,860,16,53,313,119,96,27,555
683030_CanadaDry.txt,585,15,39,288,68,28,19,403
683092_CrueltyToAnimals.txt,1526,29,52,640,198,135,46,1019
6831007_CivilianComplaintReviewBoard.txt,624,12,52,280,68,47,16,411
6832753_BellebelleOuLeChevalierFortun.txt,825,11,75,198,166,38,32,434
6833633_ManipulatedNashEquilibrium.txt,695,11,63,281,78,45,20,424
6834662_TrexlerScoutReservation.txt,753,21,35,387,91,34,15,527
683511_HannsmartinSchleyer.txt,875,14,62,340,106,48,17,511
683531_HistoryBites.txt,983,14,70,499,105,68,27,699
6835553_YuanYe.txt,1045,9,116,427,136,51,44,658
6836820_RafKingsCliffe.txt,898,30,29,410,86,66,18,580
6839374_DanaeClassCruiser.txt,1078,10,107,446,156,41,20,663
6841307_ListOfOttawagatineauCinemas.txt,802,12,66,338,74,52,16,480
6842369_ProofTest.txt,886,12,73,303,146,78,34,561
6842392_UniformPolytope.txt,1772,57,31,739,182,147,44,1112
6842412_TheEconomyDrive.txt,722,11,65,255,119,45,22,441
6844507_TollanCharactersInStargate.txt,1147,22,52,334,211,84,49,678
684608_RobertHolborne.txt,1383,24,57,424,227,60,49,760
684626_OperationSpanner.txt,591,11,53,229,74,36,17,356
684628_ParentalAlienation.txt,1361,14,97,501,201,93,48,843
684707_FengYoulan.txt,853,14,60,331,94,69,27,521
6847259_FrancisBFoley.txt,627,9,69,235,83,42,14,374
6848086_MissWorld2002.txt,743,239,3,551,27,21,4,603
6848327_ElizabethharriotWilson.txt,4110,60,68,1358,675,270,175,2478
6850005_Downsyde.txt,690,13,53,375,49,37,9,470
6850013_HistoireDeLoeil.txt,910,16,56,349,100,85,23,557
6851097_RussopolishWar16541667.txt,1112,21,52,426,132,68,21,647
685186_GermanyMustPerish.txt,949,9,105,411,105,54,29,599
6852012_JesusCamp.txt,1437,28,51,613,176,74,37,900
685692_Siljanlake.txt,674,14,48,233,101,72,18,424
685694_JoanOfArcband.txt,1125,26,43,536,105,98,37,776
685744_UncleTomCobley.txt,1013,16,63,517,86,36,22,661
685746_Laterality.txt,701,16,43,226,118,59,47,450
685747_ManchestertownNewYork.txt,722,15,48,282,89,35,7,413
6858171_FlorenceOdonoghue.txt,654,13,50,232,89,48,12,381
6858775_SongsForChristmas.txt,794,13,61,349,71,60,18,498
6858835_TheAthenianMurders.txt,782,12,65,286,113,45,30,474
68601_AgrippaI.txt,766,12,63,282,100,25,21,428
6860545_JamesBoylebroadcasting.txt,647,12,53,267,96,41,19,423
6860550_OriginalWar.txt,2940,27,108,882,481,215,128,1706
6860552_Flipped.txt,1498,42,35,365,290,69,110,834
6860726_JackTheRipper.txt,4413,61,72,1528,691,277,171,2667
6861556_2006TennesseeVolunteersFootballTeam.txt,2607,50,52,1122,290,142,39,1593
6861628_VictoriaUniversityOfWellingtonDebatingSociety.txt,1934,33,58,1006,108,167,25,1306
6862478_NewYorkGilbertAndSullivanPlayers.txt,1595,15,106,643,164,109,43,959
68627_Ajalon.txt,623,7,89,195,72,28,30,325
68636_Alms.txt,1031,29,35,357,144,95,30,626
68640_Altar.txt,4354,69,63,1323,657,289,168,2437
6865393_LeopoldMitrofanov.txt,663,4,165,252,87,41,22,402
6865401_RichardTognetti.txt,589,11,53,224,76,39,20,359
6869273_TheotokosOfStTheodore.txt,1337,18,74,428,207,82,32,749
6875218_LeanneDobinson.txt,613,10,61,215,89,46,14,364
6876967_ListOfPennsylvaniaCivilWarRegiments.txt,608,10,60,311,11,170,1,493
6876981_GuestHousedrama.txt,976,16,61,309,156,67,48,580
6877368_ArmenianYouthFederation.txt,1858,40,46,766,221,159,33,1179
6880370_PhilosophyOfLanguage.txt,5679,73,77,1867,815,500,181,3363
6880805_HoliestSitesInIslam.txt,2115,50,42,817,265,156,62,1300
6884147_TransdevLondon.txt,2123,63,33,896,268,99,54,1317
6884208_ToriiSchool.txt,1061,15,70,365,121,101,49,636
6884869_RuhaniSatsang.txt,6033,107,56,1828,803,410,265,3306
6886736_Mozella.txt,845,12,70,318,121,58,17,514
6887081_HalfEagle.txt,1017,12,84,350,141,64,27,582
6887662_GoldAntitrustActionCommittee.txt,796,13,61,348,102,37,30,517
6890612_MineralExploration.txt,1683,32,52,583,268,166,64,1081
6894376_SearchingForDragons.txt,665,8,83,200,116,39,27,382
6894378_BhagatRamanand.txt,672,12,56,225,110,37,22,394
6894387_BhagatRavidas.txt,914,7,130,305,156,37,31,529
6894483_BhagatSain.txt,631,18,35,226,93,30,27,376
68952_TribeOfJudah.txt,827,14,59,322,73,38,24,457
68953_ForeignRelationsOfBelgium.txt,858,10,85,333,77,88,21,519
689611_WhatDreamsMayComefilm.txt,1624,26,62,528,262,95,64,949
689617_Metahuman.txt,1680,30,56,612,245,134,62,1053
68963_DemographicsOfBelize.txt,700,27,25,275,60,94,12,441
68964_PoliticsOfBelize.txt,1452,17,85,706,127,73,28,934
6899362_JasperJacks.txt,2977,20,148,897,625,106,136,1764
6899545_SecondaryCalculusAndCohomologicalPhysics.txt,771,27,28,352,59,104,14,529
6899553_DynamicGameBalancing.txt,1127,16,70,445,154,93,37,729
6900632_SantaAnaFireDepartment.txt,1080,22,49,391,173,61,14,639
690150_Dantooine.txt,1062,22,48,377,176,62,48,663
690168_ClickItOrTicket.txt,902,17,53,366,121,51,27,565
69017_MilitaryOfBolivia.txt,595,9,66,212,18,25,2,257
69024_BaffinIsland.txt,1506,31,48,540,177,120,55,892
6903188_MakingAnEntrance.txt,537,11,48,176,72,40,23,311
6904083_CultureOfMartinique.txt,682,13,52,276,76,79,23,454
6907014_LesPromenadesDeLoutaouais.txt,1020,24,42,384,113,95,40,632
690817_RyanAtwood.txt,2207,18,122,679,388,101,104,1272
6911194_ListOfCommercialGamesReleasedAsFreeware.txt,1032,14,73,489,83,60,20,652
691213_StStephensCollegeHongKong.txt,962,24,40,435,104,70,20,629
691217_HmsNelson1925.txt,797,13,61,300,104,27,14,445
6912716_BarryEngland.txt,607,12,50,220,80,36,21,357
6912733_IsaacSStruble.txt,926,12,77,377,89,65,14,545
6914005_RoyalCastlePozna.txt,1388,14,99,569,153,70,31,823
6916554_2006FivbMensWorldChampionship.txt,843,66,12,308,86,67,6,467
6917002_ListOfFoxTelevisionAffiliatestable.txt,702,9,78,209,63,144,5,421
6917004_JuanJosPrezHernndez.txt,621,14,44,261,69,40,15,385
691838_UnruhEffect.txt,630,14,45,236,86,46,23,391
6918478_CrawfordExpedition.txt,6290,62,101,2397,889,355,163,3804
6918492_LiveInNycAugust182001.txt,633,10,63,229,99,31,17,376
6919818_Celendn.txt,672,8,84,228,71,52,16,367
