FileName,PCPResult,PCPScore,PCPActual,MCSResult,MCSScore,MCSActual,FSTResult,FSTScore,FSTActual,ChanceResult
1063521_OxygenSensor.txt,0,0.502923976608,0.425120772947,1,0.739412306359,0.739412306359,0,0.833584970079,0.818092030668,0
1063524_OpenUniversityMalaysia.txt,0,0.666666666667,0.525252525253,0,0.686613852907,0.63799486721,0,0.814734839434,0.758408280201,0
1063761_JonathanClements.txt,0,0.601851851852,0.351851851852,0,0.578076650111,0.53682119819,0,0.800501162187,0.716978937967,1
1063762_EugenDhring.txt,0,0.388185654008,0.272988505747,0,0.65539261858,0.627385627575,0,0.787417114823,0.715536048782,0
1064506_UssGambledd123.txt,0,0.823529411765,0.566666666667,0,0.565836141869,0.302231570459,0,0.887925696594,0.863292189676,0
1064519_Soyuzmultfilm.txt,0,0.817204301075,0.373333333333,0,0.610385488525,0.195135548133,0,0.946441181484,0.858425637447,0
1064790_PhoneLosersOfAmerica.txt,0,0.891891891892,0.702127659574,0,0.639193956071,0.585804421449,0,0.897463395797,0.851749720278,0
1064972_ListOfStateLeadersIn1503.txt,0,1.16049382716,0.0563549160671,0,0.664729806852,0.244387107367,0,0.759090356193,0.691592155397,0
1064975_ListOfStateLeadersIn1502.txt,0,0.666666666667,0.460317460317,0,0.676007864955,0.389551026316,1,0.922707607893,0.922707607893,0
1064977_ListOfStateLeadersIn1501.txt,1,0.840579710145,0.840579710145,0,0.67537648045,0.644434167547,0,0.812465756676,0.77456547579,0
1064979_ListOfStateLeadersIn1500.txt,0,0.621212121212,0.316526610644,0,0.687368639236,0.645222132988,1,0.74321452878,0.74321452878,1
1065732_MontgomeryCanal.txt,0,0.487179487179,0.434343434343,1,0.641373980655,0.641373980655,0,0.875461817162,0.838380691112,0
1065733_GuanDao.txt,0,0.326666666667,0.262086513995,0,0.680264426727,0.660773972765,0,0.865334212332,0.766276028599,0
1065748_FridayNightLightsfilm.txt,0,1.19444444444,0.740740740741,0,0.659316034908,0.567980775136,0,0.906958561835,0.859470008213,0
